# nlmax, ncor, nside =        1000           6        2048
   31   0.4663986961661075E-10  0.2468140115475026E-13  0.3846178294401722E-14  0.5734796266419664E-13  0.1068933950172655E-12  0.2925332138912765E-15
   32   0.4404322582418616E-10  0.2398790305430552E-13  0.3850786467394364E-14  0.5933023937239758E-13  0.1047047519345336E-12  0.2948703682273146E-15
   33   0.4156136954586913E-10  0.2329416519415551E-13  0.3856116670701878E-14  0.6103428867135348E-13  0.1024328102615727E-12  0.2941920734080849E-15
   34   0.3919499570392471E-10  0.2260184335776242E-13  0.3862114051548045E-14  0.6244895094611297E-13  0.1000803157640503E-12  0.2904088453428198E-15
   35   0.3694386544093666E-10  0.2191256716889096E-13  0.3868709721542828E-14  0.6356561405646470E-13  0.9765053687385511E-13  0.2834866229040825E-15
   36   0.3480690346734986E-10  0.2122793029576986E-13  0.3875820773580570E-14  0.6437832805586807E-13  0.9514726285280571E-13  0.2734472927995178E-15
   37   0.3278229752255159E-10  0.2054948055328125E-13  0.3883350481503176E-14  0.6488388585338126E-13  0.9257479606319644E-13  0.2603678252635274E-15
   38   0.3086759830099903E-10  0.1987871020312415E-13  0.3891188721236778E-14  0.6508186748116617E-13  0.8993793899175854E-13  0.2443780877590306E-15
   39   0.2905982859133025E-10  0.1921705356350227E-13  0.3899214037907759E-14  0.6497466950814720E-13  0.8724200767464311E-13  0.2256575206970591E-15
   40   0.2735557287065296E-10  0.1856587492404592E-13  0.3907294125296622E-14  0.6456746343663453E-13  0.8449279409694364E-13  0.2044305846274254E-15
   41   0.2575102451765620E-10  0.1792642996137447E-13  0.3915280511155014E-14  0.6386801455544451E-13  0.8169639930986544E-13  0.1809610058603124E-15
   42   0.2424213345840277E-10  0.1729989886551265E-13  0.3923018073171300E-14  0.6288670512085315E-13  0.7885938454562231E-13  0.1555461030905329E-15
   43   0.2282466215712612E-10  0.1668736451411758E-13  0.3930343609137845E-14  0.6163633268803091E-13  0.7598866447429948E-13  0.1285098891440630E-15
   44   0.2149425766282427E-10  0.1608980655734651E-13  0.3937087522819946E-14  0.6013192157523808E-13  0.7309146367359442E-13  0.1001960035733861E-15
   45   0.2024651597855103E-10  0.1550809653534269E-13  0.3943075669897264E-14  0.5839050171287931E-13  0.7017526893460555E-13  0.7096049021032393E-16
   46   0.1907703859359831E-10  0.1494299419210771E-13  0.3948131356373428E-14  0.5643085931186852E-13  0.6724777822263163E-13  0.4116461133519846E-16
   47   0.1798148103995052E-10  0.1439514500292290E-13  0.3952077449009836E-14  0.5427326404731151E-13  0.6431684658958882E-13  0.1116787633643909E-16
   48   0.1695559366013954E-10  0.1386507902070050E-13  0.3954738581720971E-14  0.5193917845193463E-13  0.6139042988010747E-13 -0.1867855420217707E-16
   49   0.1599525476718808E-10  0.1335321099650232E-13  0.3955943407336839E-14  0.4945095517066499E-13  0.5847652654089459E-13 -0.4803794998424780E-16
   50   0.1509649662280569E-10  0.1285984178764619E-13  0.3955526862846416E-14  0.4683152830374867E-13  0.5558311825271648E-13 -0.7659346267952694E-16
   51   0.1425552477010744E-10  0.1238516104565714E-13  0.3953332418714871E-14  0.4410410516008428E-13  0.5271811013837248E-13 -0.1040528587441504E-15
   52   0.1346873121390902E-10  0.1192925104185104E-13  0.3949214249400217E-14  0.4129186423980406E-13  0.4988927083964854E-13 -0.1301524703190428E-15
   53   0.1273270218465094E-10  0.1149209161624029E-13  0.3943039307609657E-14  0.3841766555269525E-13  0.4710417342951637E-13 -0.1546603278964954E-15
   54   0.1204422114337424E-10  0.1107356611883518E-13  0.3934689259635349E-14  0.3550377857622903E-13  0.4437013770299498E-13 -0.1773784634462479E-15
   55   0.1140026813311705E-10  0.1067346859446711E-13  0.3924062386949631E-14  0.3257163380166892E-13  0.4169417595887097E-13 -0.1981444028052735E-15
   56   0.1079802013949595E-10  0.1029151589558078E-13  0.3911076910559103E-14  0.2964161251107247E-13  0.3908295713511642E-13 -0.2168319668480951E-15
   57   0.1023482727517490E-10  0.9927340000376575E-14  0.3895666434783117E-14  0.2673280624213746E-13  0.3654269596041298E-13 -0.2333509247302167E-15
   58   0.9708220607300651E-11  0.9580512289563168E-14  0.3877786736069004E-14  0.2386290502786407E-13  0.3407916931457333E-13 -0.2476465613081675E-15
   59   0.9215895848968550E-11  0.9250547013491973E-14  0.3857414670030116E-14  0.2104805326796007E-13  0.3169765356319590E-13 -0.2596982821600475E-15
   60   0.8755701777561241E-11  0.8936910018874129E-14  0.3834548626315005E-14  0.1830275653634904E-13  0.2940288755037819E-13 -0.2695177831809493E-15
   61   0.8325628208013309E-11  0.8639027387564720E-14  0.3809208677059191E-14  0.1563982238329000E-13  0.2719904091144565E-13 -0.2771467861643394E-15
   62   0.7923793931022496E-11  0.8356293843406205E-14  0.3781436415078305E-14  0.1307033401570684E-13  0.2508968812440505E-13 -0.2826544256501884E-15
   63   0.7548435004450631E-11  0.8088080846251895E-14  0.3751294505972525E-14  0.1060365506027147E-13  0.2307778880104531E-13 -0.2861343721396942E-15
   64   0.7197893606873347E-11  0.7833744193007216E-14  0.3718865932641851E-14  0.8247462747014960E-14  0.2116567427970287E-13 -0.2877017689812517E-15
   65   0.6870607732238660E-11  0.7592631104092376E-14  0.3684252977308875E-14  0.6007806568599333E-14  0.1935504094342557E-13 -0.2874900589071914E-15
   66   0.6565101860110508E-11  0.7364086708984678E-14  0.3647575954850198E-14  0.3889188872759633E-14  0.1764695031425070E-13 -0.2856477666659944E-15
   67   0.6279978653719142E-11  0.7147459832642507E-14  0.3608971697599348E-14  0.1894663587495689E-14  0.1604183582655130E-13 -0.2823352949518284E-15
   68   0.6013911817967769E-11  0.6942108149099327E-14  0.3568591865992560E-14  0.2594923076145845E-16  0.1453951644350185E-13 -0.2777217883481190E-15
   69   0.5765640043694324E-11  0.6747402609030282E-14  0.3526601076300638E-14 -0.1716447823007257E-14  0.1313921671321362E-13 -0.2719821053430826E-15
   70   0.5533962033643841E-11  0.6562731181510453E-14  0.3483174894461593E-14 -0.3333103640204349E-14  0.1183959306292976E-13 -0.2652939352454403E-15
   71   0.5317732543774033E-11  0.6387501931295729E-14  0.3438497730640643E-14 -0.4825544253459905E-14  0.1063876592747852E-13 -0.2578350886684246E-15
   72   0.5115861261382012E-11  0.6221147789923376E-14  0.3392761937353523E-14 -0.6196116101328704E-14  0.9534360768989536E-14 -0.2497810773840551E-15
   73   0.4927305151583041E-11  0.6063121861678732E-14  0.3346162069732028E-14 -0.7447852405083007E-14  0.8523539576785497E-14 -0.2413025491028481E-15
   74   0.4751071952897525E-11  0.5912904727892262E-14  0.3298895889356104E-14 -0.8584354822136212E-14  0.7603057484510300E-14 -0.2325634554036383E-15
   75   0.4586217822053687E-11  0.5770003617044845E-14  0.3251161323466936E-14 -0.9609678892998822E-14  0.6769309215609700E-14 -0.2237191444972409E-15
   76   0.4431846715647990E-11  0.5633952666202947E-14  0.3203154289136979E-14 -0.1052822995049973E-13  0.6018380863585310E-14 -0.2149147560304255E-15
   77   0.4287110199747850E-11  0.5504312934963824E-14  0.3155066675672219E-14 -0.1134467013573196E-13  0.5346103518281607E-14 -0.2062838649266760E-15
   78   0.4151207463479166E-11  0.5380672097120907E-14  0.3107084439626082E-14 -0.1206383708054885E-13  0.4748107655998259E-14 -0.1979473704192282E-15
   79   0.4023385422640096E-11  0.5262643852349417E-14  0.3059385828000366E-14 -0.1269067445021825E-13  0.4219877418587649E-14 -0.1900126294780215E-15
   80   0.3902938837938712E-11  0.5149867131361168E-14  0.3012139762295258E-14 -0.1323017421844704E-13  0.3756803956690725E-14 -0.1825728333549962E-15
   81   0.3789210347831195E-11  0.5042005115341403E-14  0.2965504385297331E-14 -0.1368733010104561E-13  0.3354237003202624E-14 -0.1757066223304383E-15
   82   0.3681590351181111E-11  0.4938744112794892E-14  0.2919625784622280E-14 -0.1406710133215221E-13  0.3007533929930480E-14 -0.1694779328094583E-15
   83   0.3579516694283895E-11  0.4839792339623576E-14  0.2874636908451078E-14 -0.1437438576766882E-13  0.2712105614433570E-14 -0.1639360689500359E-15
   84   0.3482474118021991E-11  0.4744878627161223E-14  0.2830656676195500E-14 -0.1461400109645614E-13  0.2463458518492887E-14 -0.1591159879861635E-15
   85   0.3389993434323380E-11  0.4653751078423204E-14  0.2787789283520107E-14 -0.1479067283042758E-13  0.2257232481812719E-14 -0.1550387858110490E-15
   86   0.3301650430957049E-11  0.4566175712928213E-14  0.2746123712475054E-14 -0.1490902777508031E-13  0.2089233854921277E-14 -0.1517123674336503E-15
   87   0.3217064493407212E-11  0.4481935108233735E-14  0.2705733437561056E-14 -0.1497359160903376E-13  0.1955463692002591E-14 -0.1491322831602709E-15
   88   0.3135897744757248E-11  0.4400828168754095E-14  0.2666676997461949E-14 -0.1498879308282337E-13  0.1852141316677466E-14 -0.1472827463409946E-15
   89   0.3057851009660130E-11  0.4322665849168212E-14  0.2628996287451794E-14 -0.1495895612893344E-13  0.1775721009317626E-14 -0.1461376360674205E-15
   90   0.2982663491606818E-11  0.4247272412807394E-14  0.2592718339111204E-14 -0.1488831086165890E-13  0.1722906025757632E-14 -0.1456617764943787E-15
   91   0.2910110124333326E-11  0.4174483817095305E-14  0.2557855503292297E-14 -0.1478099472637059E-13  0.1690656384573760E-14 -0.1458121863706552E-15
   92   0.2839998981906809E-11  0.4104146481052946E-14  0.2524405971905260E-14 -0.1464105360350913E-13  0.1676192181656175E-14 -0.1465393779611378E-15
   93   0.2772168680997581E-11  0.4036116311393073E-14  0.2492354546531612E-14 -0.1447244197100451E-13  0.1676992690539578E-14 -0.1477886726282280E-15
   94   0.2706485702233395E-11  0.3970257842000806E-14  0.2461673545397076E-14 -0.1427902124171277E-13  0.1690791590711133E-14 -0.1495015003016019E-15
   95   0.2642841672902341E-11  0.3906443500546006E-14  0.2432323836095658E-14 -0.1406455609648249E-13  0.1715568787560354E-14 -0.1516166569576366E-15
   96   0.2581150640558665E-11  0.3844552996585207E-14  0.2404255969700970E-14 -0.1383270872361654E-13  0.1749539316017915E-14 -0.1540714959053057E-15
   97   0.2521346376710031E-11  0.3784472839484522E-14  0.2377411401133505E-14 -0.1358703106934031E-13  0.1791139846287265E-14 -0.1568030322935119E-15
   98   0.2463379747129757E-11  0.3726095992015230E-14  0.2351723780351826E-14 -0.1333095531948887E-13  0.1839013315472953E-14 -0.1597489439850757E-15
   99   0.2407216167561209E-11  0.3669321640610616E-14  0.2327120284913778E-14 -0.1306778284567119E-13  0.1891992189538744E-14 -0.1628484552072914E-15
  100   0.2352833176080996E-11  0.3614055083977190E-14  0.2303522979283885E-14 -0.1280067200378289E-13  0.1949080848571329E-14 -0.1660430947810104E-15
  101   0.2300218138587870E-11  0.3560207722347234E-14  0.2280850176380773E-14 -0.1253262516024077E-13  0.2009437548119473E-14 -0.1692773246644923E-15
  102   0.2249366105450588E-11  0.3507697135051885E-14  0.2259017782745754E-14 -0.1226647537557775E-13  0.2072356371794982E-14 -0.1724990394082073E-15
  103   0.2200277825759782E-11  0.3456447219697146E-14  0.2237940602180603E-14 -0.1200487313850323E-13  0.2137249535643251E-14 -0.1756599408132570E-15
  104   0.2152958327199496E-11  0.3406389005036889E-14  0.2217533991081389E-14 -0.1175027574387333E-13  0.2203630765184145E-14 -0.1787158294108010E-15
  105   0.2107414219348298E-11  0.3357459204078176E-14  0.2197713958663599E-14 -0.1150492962192271E-13  0.2271098163368334E-14 -0.1816266741176417E-15
  106   0.2063653025670462E-11  0.3309601672918542E-14  0.2178399054826481E-14 -0.1127086399443438E-13  0.2339319965461948E-14 -0.1843567372145774E-15
  107   0.2021681799271659E-11  0.3262767465935008E-14  0.2159511268951266E-14 -0.1104988119353597E-13  0.2408020772045304E-14 -0.1868745578635205E-15
  108   0.1981505881832013E-11  0.3216914800392575E-14  0.2140976783343400E-14 -0.1084354860247437E-13  0.2476969100593598E-14 -0.1891528736327058E-15
  109   0.1943127902485729E-11  0.3172009077258905E-14  0.2122726684109533E-14 -0.1065319297907036E-13  0.2545966430225576E-14 -0.1911685060929767E-15
  110   0.1906546927747805E-11  0.3128022812857376E-14  0.2104697541578593E-14 -0.1047989686320378E-13  0.2614837671118261E-14 -0.1929022194465525E-15
  111   0.1871757747308018E-11  0.3084935456206121E-14  0.2086831850411851E-14 -0.1032449712605119E-13  0.2683423024450619E-14 -0.1943385652783269E-15
  112   0.1838750286791840E-11  0.3042733081758711E-14  0.2069078329273988E-14 -0.1018758570800999E-13  0.2751571176425448E-14 -0.1954657248144389E-15
  113   0.1807509145121076E-11  0.3001407962968748E-14  0.2051392090169499E-14 -0.1006951258551903E-13  0.2819133757112044E-14 -0.1962753580748150E-15
  114   0.1778013243274949E-11  0.2960958018937854E-14  0.2033734677942188E-14 -0.9970390907806182E-14  0.2885960962992419E-14 -0.1967624652020176E-15
  115   0.1750235578125060E-11  0.2921386141898505E-14  0.2016073989770454E-14 -0.9890104246001040E-14  0.2951898238835789E-14 -0.1969252627875185E-15
  116   0.1724143078820704E-11  0.2882699423580090E-14  0.1998384090382643E-14 -0.9828315886419967E-14  0.3016783914093582E-14 -0.1967650754154288E-15
  117   0.1699696556951426E-11  0.2844908291528890E-14  0.1980644932658874E-14 -0.9784480037034776E-14  0.3080447676226846E-14 -0.1962862391770969E-15
  118   0.1676850745969010E-11  0.2808025576319403E-14  0.1962841998714882E-14 -0.9757854815328466E-14  0.3142709769822315E-14 -0.1954960119905817E-15
  119   0.1655554428310190E-11  0.2772065537802447E-14  0.1944965880428760E-14 -0.9747516882500801E-14  0.3203380819213902E-14 -0.1944044841044863E-15
  120   0.1635750882510073E-11  0.2737043271376146E-14  0.1927012094044183E-14 -0.9752378967507724E-14  0.3262262645263220E-14 -0.1930245086261069E-15
  121   0.1617377564048150E-11  0.2702972708665877E-14  0.1908979871284322E-14 -0.9771203694877128E-14  0.3319147857230513E-14 -0.1913715160508965E-15
  122   0.1600366898704732E-11  0.2669866393250004E-14  0.1890872155045103E-14 -0.9802624584577656E-14  0.3373821762561834E-14 -0.1894634258308488E-15
  123   0.1584646719918385E-11  0.2637734603565588E-14  0.1872695098843345E-14 -0.9845165508888582E-14  0.3426063767338600E-14 -0.1873204765299140E-15
  124   0.1570140697118595E-11  0.2606584436574978E-14  0.1854457492562533E-14 -0.9897260380501908E-14  0.3475648804993156E-14 -0.1849650092927280E-15
  125   0.1556768892049895E-11  0.2576419111707997E-14  0.1836170295796757E-14 -0.9957273717075952E-14  0.3522349028355499E-14 -0.1824212179903564E-15
  126   0.1544448366633724E-11  0.2547237395080861E-14  0.1817846207098784E-14 -0.1002352144573213E-13  0.3565935575555721E-14 -0.1797148565674489E-15
  127   0.1533093832201120E-11  0.2519033152485437E-14  0.1799499274455076E-14 -0.1009429170075742E-13  0.3606180356841509E-14 -0.1768729046431268E-15
  128   0.1522618334814212E-11  0.2491795044846569E-14  0.1781144557131447E-14 -0.1016786540290125E-13  0.3642857829712713E-14 -0.1739231957859552E-15
  129   0.1512933962137577E-11  0.2465506361416991E-14  0.1762797837043216E-14 -0.1024253635532551E-13  0.3675746717575366E-14 -0.1708940144790142E-15
  130   0.1503952562435511E-11  0.2440144991255473E-14  0.1744475382668808E-14 -0.1031663063185343E-13  0.3704631646865255E-14 -0.1678136707952156E-15
  131   0.1495586463827875E-11  0.2415683526234630E-14  0.1726193764330445E-14 -0.1038852502833854E-13  0.3729304680039146E-14 -0.1647100634890049E-15
  132   0.1487749181997101E-11  0.2392089485707995E-14  0.1707969718273809E-14 -0.1045666436131227E-13  0.3749566729273752E-14 -0.1616102436412702E-15
  133   0.1480356101552059E-11  0.2369325645114252E-14  0.1689820051989440E-14 -0.1051957739192736E-13  0.3765228834709601E-14 -0.1585399914596508E-15
  134   0.1473325123069290E-11  0.2347350458950994E-14  0.1671761589422327E-14 -0.1057589121713673E-13  0.3776113313716300E-14 -0.1555234196911950E-15
  135   0.1466577263370648E-11  0.2326118558643327E-14  0.1653811147740596E-14 -0.1062434395814476E-13  0.3782054781431581E-14 -0.1525826159959007E-15
  136   0.1460037371187873E-11  0.2305581579282299E-14  0.1635985731234979E-14 -0.1066379686963655E-13  0.3782901498247853E-14 -0.1497373532785132E-15
  137   0.1453634176157245E-11  0.2285688073232238E-14  0.1618302064987625E-14 -0.1069324013963894E-13  0.3778515059121030E-14 -0.1470047976366817E-15
  138   0.1447300976752751E-11  0.2266384577277226E-14  0.1600776942960140E-14 -0.1071180180723807E-13  0.3768771829516578E-14 -0.1443993582090595E-15
  139   0.1440976004767453E-11  0.2247616291467907E-14  0.1583427295476601E-14 -0.1071875289386665E-13  0.3753563696316163E-14 -0.1419325823565445E-15
  140   0.1434602619992773E-11  0.2229327611328478E-14  0.1566270152898893E-14 -0.1071350982171958E-13  0.3732798550431477E-14 -0.1396131157916135E-15
  141   0.1428129486935042E-11  0.2211462742400610E-14  0.1549322669996952E-14 -0.1069563527733021E-13  0.3706400926267973E-14 -0.1374467420607442E-15
  142   0.1421510671474533E-11  0.2193966287887543E-14  0.1532602134947881E-14 -0.1066483712804060E-13  0.3674312660857437E-14 -0.1354364908602690E-15
  143   0.1414705668974704E-11  0.2176783815696163E-14  0.1516125968300779E-14 -0.1062096555179181E-13  0.3636493617689687E-14 -0.1335828093446640E-15
  144   0.1407679363684920E-11  0.2159862392357495E-14  0.1499911703611109E-14 -0.1056400846801045E-13  0.3592922480512224E-14 -0.1318837869158510E-15
  145   0.1400401928303073E-11  0.2143151084836918E-14  0.1483976950801522E-14 -0.1049408543667452E-13  0.3543597635422300E-14 -0.1303354228182861E-15
  146   0.1392848671945629E-11  0.2126601429824124E-14  0.1468339342349512E-14 -0.1041144019792844E-13  0.3488538146745914E-14 -0.1289319243184873E-15
  147   0.1384999846523064E-11  0.2110167872436772E-14  0.1453016464316407E-14 -0.1031643204503409E-13  0.3427784825090701E-14 -0.1276660225639480E-15
  148   0.1376840417390803E-11  0.2093808169765593E-14  0.1438025770259203E-14 -0.1020952619753824E-13  0.3361401364297888E-14 -0.1265292926488162E-15
  149   0.1368359810655771E-11  0.2077483764561914E-14  0.1423384483608350E-14 -0.1009128339311847E-13  0.3289475529899392E-14 -0.1255124654849896E-15
  150   0.1359551644565027E-11  0.2061160126831665E-14  0.1409109489709129E-14 -0.9962348880036292E-14  0.3212120359637868E-14 -0.1246057196921889E-15
  151   0.1350413451899571E-11  0.2044807060603439E-14  0.1395217219325908E-14 -0.9823440987413035E-14  0.3129475327890371E-14 -0.1237989432946436E-15
  152   0.1340946536019962E-11  0.2028399178883992E-14  0.1381723666491549E-14 -0.9675340427245614E-14  0.3041707728276032E-14 -0.1230819695281673E-15
  153   0.1331155369567291E-11  0.2011915640281715E-14  0.1368643928131324E-14 -0.9518876161553662E-14  0.2949012842634321E-14 -0.1224447261733490E-15
  154   0.1321047527173669E-11  0.1995340637433613E-14  0.1355992288610047E-14 -0.9354915180351331E-14  0.2851615136100519E-14 -0.1218773853782671E-15
  155   0.1310633473138082E-11  0.1978663597586783E-14  0.1343782144834028E-14 -0.9184351302158089E-14  0.2749768786670918E-14 -0.1213704506417170E-15
  156   0.1299926266991366E-11  0.1961879183427324E-14  0.1332025840343473E-14 -0.9008093600749484E-14  0.2643757666754974E-14 -0.1209147880297702E-15
  157   0.1288941329748576E-11  0.1944987303191212E-14  0.1320734557349486E-14 -0.8827055582103556E-14  0.2533895042498385E-14 -0.1205016184181317E-15
  158   0.1277696222012963E-11  0.1927993051257953E-14  0.1309918219198750E-14 -0.8642144844781577E-14  0.2420522832502842E-14 -0.1201224720105315E-15
  159   0.1266210429289192E-11  0.1910906569510264E-14  0.1299585402066286E-14 -0.8454253273246387E-14  0.2304010384946722E-14 -0.1197691120487258E-15
  160   0.1254505152113148E-11  0.1893742825445281E-14  0.1289743257340510E-14 -0.8264247823250547E-14  0.2184752752836751E-14 -0.1194334359810142E-15
  161   0.1242603098958061E-11  0.1876521305935607E-14  0.1280397446596700E-14 -0.8072961953918516E-14  0.2063168464357804E-14 -0.1191073630275324E-15
  162   0.1230528277461237E-11  0.1859265624256650E-14  0.1271552088345849E-14 -0.7881187738584589E-14  0.1939696798401428E-14 -0.1187827169708266E-15
  163   0.1218305781089000E-11  0.1842003042701159E-14  0.1263209716871990E-14 -0.7689668691212245E-14  0.1814794596251595E-14 -0.1184511127663627E-15
  164   0.1205961569709746E-11  0.1824763917283502E-14  0.1255371254108330E-14 -0.7499093347611740E-14  0.1688932659411007E-14 -0.1181038548686604E-15
  165   0.1193522242928483E-11  0.1807581073540617E-14  0.1248035994956695E-14 -0.7310089636293118E-14  0.1562591799187245E-14 -0.1177318539994032E-15
  166   0.1181014803584103E-11  0.1790489121831135E-14  0.1241201603801740E-14 -0.7123220058315842E-14  0.1436258615174067E-14 -0.1173255674378896E-15
  167   0.1168466413928136E-11  0.1773523729508872E-14  0.1234864124050110E-14 -0.6938977720498096E-14  0.1310421097871324E-14 -0.1168749667189765E-15
  168   0.1155904245751446E-11  0.1756721018209119E-14  0.1229018106282711E-14 -0.6757783834586918E-14  0.1185564258076515E-14 -0.1163695447957530E-15
  169   0.1143354987023479E-11  0.1740116436658124E-14  0.1223656388368860E-14 -0.6579984113571543E-14  0.1062165412051772E-14 -0.1157983188885868E-15
  170   0.1130844725860665E-11  0.1723744217025916E-14  0.1218770283049841E-14 -0.6405848368983550E-14  0.9406900556392555E-15 -0.1151498994568885E-15
  171   0.1118398746453543E-11  0.1707636723796877E-14  0.1214349680572700E-14 -0.6235570467329521E-14  0.8215878301933442E-15 -0.1144125762889976E-15
  172   0.1106041247375251E-11  0.1691823722545663E-14  0.1210383067268419E-14 -0.6069268745638931E-14  0.7052887409007698E-15 -0.1135744182380620E-15
  173   0.1093795117691772E-11  0.1676331785631743E-14  0.1206857597344081E-14 -0.5906987642747086E-14  0.5921998410414523E-15 -0.1126233953582746E-15
  174   0.1081681734178021E-11  0.1661183788378359E-14  0.1203759172078280E-14 -0.5748700283284230E-14  0.4827024032760207E-15 -0.1115475144172251E-15
  175   0.1069720783278591E-11  0.1646398508320524E-14  0.1201072523265631E-14 -0.5594311978880303E-14  0.3771496279828582E-15 -0.1103349627028923E-15
  176   0.1057930113458934E-11  0.1631990340739719E-14  0.1198781300361190E-14 -0.5443664609067200E-14  0.2758649207064888E-15 -0.1089742555113661E-15
  177   0.1046325622933008E-11  0.1617969140249676E-14  0.1196868160940280E-14 -0.5296541827179177E-14  0.1791407491202708E-15 -0.1074543832026789E-15
  178   0.1034921182287783E-11  0.1604340187236837E-14  0.1195314858999489E-14 -0.5152674996106036E-14  0.8723806762804906E-16 -0.1057649539635263E-15
  179   0.1023728596930172E-11  0.1591104283870826E-14  0.1194102333068686E-14 -0.5011749776054465E-14  0.3862797014690394E-18 -0.1038963299652866E-15
  180   0.1012757607911894E-11  0.1578257972352627E-14  0.1193210790528591E-14 -0.4873413243804730E-14 -0.8121631250536334E-16 -0.1018397550349464E-15
  181   0.1002015929309311E-11  0.1565793865451478E-14  0.1192619785701355E-14 -0.4737281414504917E-14 -0.1574016368194977E-15 -0.9958747301862502E-16
